2017-05-17 07:00:55.000, 0.140, -0.050, 0.058, 0.981,33.975,-98.154,19.785,0.26,-0.16,-150.63
2017-05-17 07:00:55.100, 0.066, -0.015, -0.012, 0.764,33.975,-98.155,19.786,0.25,-0.16,-150.63
2017-05-17 07:00:55.200, 0.016, 0.045, -0.110, 0.550,33.975,-98.155,19.786,0.24,-0.17,-150.63
2017-05-17 07:00:55.300, -0.086, 0.148, -0.142, 0.317,33.974,-98.155,19.786,0.23,-0.17,-150.62
2017-05-17 07:00:55.400, -0.184, 0.335, -0.124, 0.150,33.974,-98.155,19.786,0.22,-0.18,-150.62
2017-05-17 07:00:55.500, -0.272, 0.365, -0.135, 0.052,33.974,-98.155,19.786,0.21,-0.18,-150.62
2017-05-17 07:00:55.600, -0.286, 0.374, -0.154, -0.068,33.974,-98.155,19.786,0.2,-0.19,-150.62
2017-05-17 07:00:55.700, -0.299, 0.530, -0.200, -0.195,33.974,-98.155,19.786,0.19,-0.19,-150.62
2017-05-17 07:00:55.800, -0.337, 0.579, -0.213, -0.259,33.974,-98.155,19.786,0.18,-0.2,-150.61
2017-05-17 07:00:55.900, -0.353, 0.605, -0.207, -0.317,33.973,-98.156,19.786,0.17,-0.2,-150.61
2017-05-17 07:00:56.000, -0.350, 0.618, -0.229, -0.366,33.973,-98.156,19.786,0.16,-0.21,-150.61
2017-05-17 07:00:56.100, -0.341, 0.620, -0.250, -0.395,33.973,-98.156,19.786,0.17,-0.21,-150.61
2017-05-17 07:00:56.200, -0.330, 0.617, -0.261, -0.408,33.973,-98.156,19.786,0.18,-0.21,-150.6
2017-05-17 07:00:56.300, -0.317, 0.609, -0.263, -0.408,33.973,-98.156,19.786,0.19,-0.22,-150.6
2017-05-17 07:00:56.400, -0.303, 0.599, -0.259, -0.401,33.973,-98.156,19.786,0.2,-0.22,-150.59
2017-05-17 07:00:56.500, -0.288, 0.588, -0.252, -0.389,33.973,-98.156,19.786,0.2,-0.22,-150.59
2017-05-17 07:00:56.600, -0.273, 0.576, -0.242, -0.375,33.972,-98.156,19.786,0.21,-0.22,-150.59
2017-05-17 07:00:56.700, -0.259, 0.565, -0.232, -0.358,33.972,-98.156,19.786,0.22,-0.22,-150.58
2017-05-17 07:00:56.800, -0.269, 0.575, -0.204, -0.360,33.972,-98.156,19.786,0.23,-0.23,-150.58
2017-05-17 07:00:56.900, -0.347, 0.586, -0.177, -0.381,33.972,-98.157,19.786,0.24,-0.23,-150.57
2017-05-17 07:00:57.000, -0.365, 0.563, -0.158, -0.405,33.972,-98.157,19.786,0.25,-0.23,-150.57
2017-05-17 07:00:57.100, -0.354, 0.553, -0.150, -0.429,33.972,-98.157,19.786,0.25,-0.24,-150.56
2017-05-17 07:00:57.200, -0.344, 0.560, -0.164, -0.455,33.971,-98.157,19.786,0.25,-0.24,-150.56
2017-05-17 07:00:57.300, -0.333, 0.562, -0.170, -0.468,33.971,-98.157,19.785,0.24,-0.25,-150.55
2017-05-17 07:00:57.400, -0.320, 0.557, -0.165, -0.467,33.971,-98.157,19.785,0.24,-0.26,-150.54
2017-05-17 07:00:57.500, -0.305, 0.549, -0.156, -0.458,33.971,-98.157,19.785,0.24,-0.26,-150.54
2017-05-17 07:00:57.600, -0.290, 0.541, -0.146, -0.446,33.971,-98.157,19.785,0.24,-0.27,-150.53
2017-05-17 07:00:57.700, -0.275, 0.533, -0.134, -0.430,33.971,-98.158,19.785,0.24,-0.28,-150.52
2017-05-17 07:00:57.800, -0.260, 0.524, -0.122, -0.413,33.97,-98.158,19.785,0.23,-0.29,-150.51
2017-05-17 07:00:57.900, -0.244, 0.515, -0.109, -0.394,33.97,-98.158,19.785,0.23,-0.29,-150.51
2017-05-17 07:00:58.000, -0.230, 0.509, -0.093, -0.377,33.97,-98.158,19.785,0.23,-0.3,-150.5
