Lightning Mapping Array analyzed data
Analysis program: ./lma_analysis -d 20170517 -t 060000 -s 600 -l ok.loc -a -o /raid/lng1/analyzed_data_v10/2017/05_may_2017/170517/ -q
Analysis program version: 10.14.5R
File created: Thu Jun  1 04:43:23 2017
21600.000914 34.865010  -99.467514   25952.34 1.96  9.5 0x25045
21600.001037 35.643304  -97.725658   10474.80 0.18 10.0 0x353c1
21600.001053 35.539259  -97.949080    9676.74 0.57  7.2 0x33037
21600.001230 35.300023  -97.485022    8738.15 0.29  8.1 0x272b2
21600.001318 35.649764  -97.724339   10991.38 0.31  6.4 0x354b2
21600.001436 35.646650  -97.724685   11011.64 0.99  7.8 0x007b1
21600.001598 36.956862  -95.191413   44467.47 1.31 29.3 0x07c80
21600.001927 35.538846  -97.951185    9415.67 0.92 21.7 0x00363
21600.001928 35.537923  -97.956442    7424.09 0.99 16.6 0x3fc14
21600.002352 35.300790  -97.483452    8696.15 0.62 16.6 0x377f3
21600.002354 35.540316  -97.952012    9591.10 0.19  9.6 0x37326
21600.002462 35.540470  -97.953073    9353.15 1.92 12.9 0x03435
21600.002588 35.540536  -97.951907    9605.67 0.97 24.7 0x387f6
21600.003292 35.472455  -97.921787    3979.68 0.37  7.0 0x00633
21600.003951 35.299591  -97.483505    8793.80 1.86 12.1 0x00555
21600.004270 35.301826  -97.482638    8826.00 0.08  6.0 0x041e5
21600.004398 35.297702  -97.484171    8693.58 0.80  8.5 0x041f1
21600.004754 35.544014  -97.953692    9663.52 0.95  7.6 0x3e635
21600.004810 35.299238  -97.483127    8710.65 0.69  7.1 0x041d1
21600.004944 35.482482  -98.211000    4784.85 1.70  4.1 0x006d4
21600.004970 35.299631  -97.482756    8767.24 1.48 15.8 0x001f5
21600.005056 35.540790  -97.954201    9481.70 0.69 17.1 0x3fe27
21600.005143 35.300066  -97.482868    8736.82 0.30 23.2 0x3fff7
21600.005891 35.541931  -97.951446    9518.13 0.76  9.9 0x007f1
21600.006484 35.541875  -97.956190    9605.13 0.45 12.4 0x17714
21600.006554 35.543117  -97.954761    9584.89 1.07  2.9 0x20465
21600.006585 35.300216  -97.481052    8651.19 0.22  9.8 0x245d0
21600.006690 35.540761  -97.954746    9573.41 0.75 20.1 0x327f7
21600.007173 35.541776  -97.955468    9415.04 0.48  2.5 0x007f0
21600.007310 35.159279  -96.785534   95081.34 0.37 13.1 0x104c6
21600.007604 35.519508  -97.977364    4459.21 0.61  4.0 0x006b3
21600.007775 35.300459  -97.483317    8750.44 1.69 11.6 0x377f3
21600.008019 35.300160  -97.481061    8697.34 0.34 24.8 0x3fff3
21600.008164 35.542659  -97.956156    9491.77 0.58  9.0 0x37667
21600.008230 35.300397  -97.480311    8655.58 0.70 14.3 0x005f1
21600.008331 35.541313  -97.956578    9588.60 0.70 14.3 0x2f757
21600.009418 35.301548  -97.477580    8768.07 1.52 18.3 0x21dd0
21600.009659 35.300559  -97.479180    8489.22 0.34  5.9 0x257f5
21600.010170 35.300677  -97.477215    8542.98 0.38 19.1 0x0f7a7
21600.010822 35.300779  -97.478198    8511.70 0.61  5.0 0x001e5
21600.011069 35.296641  -97.494171    8154.90 0.47  6.8 0x047f5
21600.011166 35.298274  -97.480748    8445.08 0.91  5.8 0x256e5
21600.011317 35.298690  -97.477832    8619.47 0.29 10.2 0x03682
21600.011342 35.298323  -97.480364    8456.90 0.67 15.7 0x215f7
21600.012180 35.533549  -97.998154   33571.36 1.35 10.4 0x00e45
21600.012235 35.301044  -97.476975    8605.30 0.43 12.0 0x277f2
21600.012897 35.300696  -97.477764    8571.17 0.31  7.2 0x257f3
21600.013178 35.301125  -97.477273    8606.55 0.26  4.0 0x045c1
21600.013252 35.301201  -97.477098    8569.18 0.35  4.5 0x007e5
21600.013393 35.297322  -97.479947    8527.37 0.60  9.5 0x255f3
21600.013464 35.297313  -97.479900    8522.80 0.27 10.3 0x045f1
21600.013578 35.297148  -97.480326    8507.91 0.40 18.3 0x27773
21600.013646 35.300521  -97.477696    8617.97 0.50  5.6 0x041f1
21600.013878 35.301003  -97.477202    8597.47 0.34 15.8 0x247c7
21600.013944 35.279377  -97.546538    5420.52 0.44  8.6 0x074c2
21600.014512 35.477547  -97.923573    3773.27 0.47  5.4 0x007f7
21600.014780 35.473423  -97.920453    3856.95 0.66  0.3 0x006a7
21600.014802 35.054053  -99.186924   25661.40 0.31 14.9 0x00c93
21600.014901 35.350876  -97.250938   17654.08 1.19 12.4 0x252c0
21600.014978 35.303729  -97.491021    8294.44 1.40 17.8 0x00565
21600.015028 35.304044  -97.488845    8335.41 0.16  8.6 0x255a6
21600.015245 35.288085  -97.554179    6630.70 0.81 12.4 0x23162
21600.015860 35.304240  -97.492216    8398.85 0.13 10.2 0x04370
21600.016589 35.500665  -97.950672    6361.27 0.65  2.9 0x04177
21600.016854 35.305362  -97.491678    8417.99 0.52  7.2 0x247f5
21600.017079 35.305602  -97.491912    8329.15 0.55  9.4 0x247f5
21600.017228 35.305462  -97.492596    8354.92 0.26 10.3 0x007e6
21600.017310 35.306358  -97.490220    8838.26 1.14 14.0 0x275f4
21600.018228 35.473068  -97.912920    3716.50 0.03  1.7 0x04672
21600.018301 35.305995  -97.492797    8328.34 0.27  4.2 0x04561
21600.018653 35.477319  -97.915438    4021.48 0.77  8.5 0x04637
21600.018859 35.302113  -97.495396    8814.38 1.01 12.3 0x250d1
21600.018885 35.298707  -97.491578    6998.72 0.01 11.9 0x04333
21600.018937 33.586526  -97.107051  138904.88 0.04 13.6 0x32221
21600.019020 35.298568  -97.493733    7036.72 0.23  7.9 0x241f1
21600.019378 35.241334  -97.611803    7081.39 0.64 11.7 0x28251
21600.019392 35.281847  -97.550614    6772.78 0.48 20.7 0x015c1
21600.019432 35.307949  -97.493497    8545.02 0.11  8.7 0x05603
21600.019434 34.399201  -98.854864   70817.24 0.72  6.4 0x2c282
21600.019709 35.301322  -97.476405    8734.39 1.80 13.3 0x377f1
21600.020062 35.301238  -97.476600    8670.28 0.42  7.0 0x241e5
21600.020373 35.308055  -97.495118    8602.85 0.88  1.8 0x045c5
21600.020418 35.302646  -97.476105    8846.07 0.28  4.6 0x047a1
21600.020629 35.302148  -97.476024    8654.37 0.61 10.6 0x007f1
21600.020862 35.296070  -97.496099    8057.93 0.58  7.1 0x043f1
21600.020932 35.296196  -97.495454    8051.50 0.20 12.6 0x273f7
21600.021159 35.530302  -97.971852    4273.32 0.90  4.0 0x00763
21600.021252 35.538363  -97.975412    4418.28 0.35  4.9 0x00367
21600.021615 35.295226  -97.496838    8088.38 0.32 10.0 0x051f1
21600.021692 35.295660  -97.495072    8137.31 0.46 11.9 0x253b3
21600.021849 35.294757  -97.497070    8122.65 0.01  6.9 0x04721
21600.021916 35.347271  -97.070906   13294.67 0.46 16.0 0x06152
21600.023243 35.293501  -97.497294    8186.00 0.17 11.2 0x247b7
21600.023321 35.294642  -97.500037    8123.37 0.80  8.1 0x04171
21600.023824 35.293479  -97.498737    8186.24 0.37  9.9 0x247f1
21600.024065 35.294427  -97.495176    8090.08 0.37  2.3 0x24315
21600.024138 35.293461  -97.498493    8049.25 1.50  8.2 0x013c7
21600.024177 35.284042  -97.585382    7338.67 1.12  6.0 0x25252
21600.025180 35.291998  -97.500799    8173.20 0.73  7.9 0x245b1
21600.025395 35.583168  -97.686172    5541.87 0.91 10.9 0x245f6
21600.025429 35.593007  -97.700325    5568.49 1.93  9.3 0x081c6
21600.025533 35.590223  -97.700317    5021.74 0.76  6.1 0x007e3
21600.025635 35.591589  -97.697542    5149.86 0.23 23.2 0x377f7
21600.026085 35.291043  -97.498114    8254.92 0.16  4.6 0x003e1
21600.026310 35.291630  -97.497464    8264.47 0.84  6.1 0x055f1
21600.026390 35.291672  -97.497263    8221.87 0.07  9.2 0x247f0
21600.026649 35.291280  -97.497241    8281.62 0.35  6.9 0x041b1
21600.026770 35.587837  -97.694299    5346.20 0.55 10.4 0x047f3
21600.027371 35.290720  -97.497636    8286.91 0.47  7.7 0x241d1
21600.027516 35.289519  -97.500430    7916.71 1.12  6.1 0x207f1
21600.027805 35.292448  -97.496276    8549.15 1.61  9.0 0x257f4
21600.028033 35.292089  -97.495693    8499.58 0.11 12.5 0x053f1
21600.028133 35.291809  -97.496832    8463.69 0.50 15.4 0x377f7
21600.028453 35.290949  -97.493929    8556.86 0.02  5.6 0x05681
21600.028539 35.290409  -97.496188    8275.87 1.01 13.4 0x2f7c7
21600.028665 35.291233  -97.495142    8364.77 0.67 12.4 0x006a5
21600.028684 35.128229  -98.136647   14449.10 1.37  6.8 0x01643
21600.028722 35.298412  -97.494023    7004.77 0.53 14.6 0x253d3
21600.028794 35.295015  -97.490115    7612.73 0.44 12.4 0x276f7
21600.028915 35.291949  -97.496581    8490.24 0.43  5.3 0x047f1
21600.029070 35.292347  -97.495803    8519.52 0.76  8.2 0x057f7
21600.029155 35.292196  -97.495969    8416.42 0.07 13.0 0x263b0
21600.029639 35.292547  -97.495448    8643.77 0.36  3.1 0x043e1
21600.029711 34.541485  -98.704077   54791.32 0.28 12.5 0x00b51
21600.030014 35.138760  -98.497329  122180.22 0.32 18.1 0x010f4
21600.030107 35.292206  -97.495452    8590.11 1.37 13.2 0x256b1
21600.030350 35.293649  -97.494852    8599.35 1.12 15.3 0x3f5f3
21600.030497 35.482186  -97.922310    4034.59 0.34 12.4 0x044a5
21600.030668 35.567385  -97.646563    8234.54 0.19  4.1 0x046c1
21600.030820 35.292871  -97.494808    8692.82 1.68  7.0 0x057d1
21600.031026 35.289579  -97.499867    8121.79 0.52  4.0 0x041f1
21600.031066 35.293601  -97.495076    8645.38 0.17  5.8 0x041d1
21600.031414 35.289040  -97.500414    8091.67 0.53  4.9 0x045d5
21600.031470 35.293452  -97.496038    8646.04 0.62  9.6 0x257e1
21600.032524 35.473461  -97.980195    4221.77 1.34  8.2 0x05475
21600.032863 35.473205  -97.980613    3918.84 0.40  8.9 0x377f7
21600.032975 35.289048  -97.499600    8143.40 0.33  6.4 0x24271
21600.033127 35.288891  -97.499475    8122.03 0.07  8.9 0x243f1
21600.033316 35.563692  -97.642200    8943.98 0.65  4.8 0x044f0
21600.033375 35.562181  -97.641552    7963.35 0.14  5.8 0x005c5
21600.033380 35.153666  -99.239078   67830.67 1.40 13.7 0x103a1
21600.033681 35.292186  -97.492950    8668.66 0.42  5.8 0x047f6
21600.033858 35.288383  -97.499426    8217.92 1.37  9.4 0x246f1
21600.033972 35.289005  -97.515199    7288.12 0.94  2.8 0x243c0
21600.034115 35.284772  -97.509747    8154.74 0.83  5.3 0x001d5
21600.034339 35.290200  -97.494273    8547.55 1.28  7.5 0x255d1
21600.034425 35.289116  -97.499720    8567.26 0.25  3.7 0x001e5
21600.035961 35.292249  -97.485620   10474.89 1.54  5.9 0x00356
21600.036063 35.292708  -97.490180    8805.97 0.45 16.5 0x37773
21600.037301 35.292558  -97.488909    8888.50 0.32  1.4 0x002e5
21600.037359 35.292746  -97.488602    9345.21 1.04  5.5 0x00335
21600.037569 35.293048  -97.489049    8595.31 0.86  8.7 0x257f3
21600.037926 35.291805  -97.489251    8785.07 0.13  8.7 0x048d1
21600.038113 35.293430  -97.488550    8528.99 0.47  7.5 0x257f1
21600.038365 39.709897  -97.635002  133049.31 0.43 35.8 0x04316
21600.038872 35.294035  -97.488480    8553.66 0.37  3.3 0x045e5
21600.039251 35.294285  -97.487272    8642.89 1.44  4.6 0x047e4
21600.039496 35.294461  -97.490276    8017.24 0.38  8.5 0x007e2
21600.039749 35.136447  -97.739717   72331.91 0.21 14.1 0x21063
21600.039864 35.305538  -97.950152    4011.88 1.66  4.8 0x010f4
21600.040029 35.294306  -97.489096    8527.22 0.81 17.1 0x3f6f3
21600.040617 35.528128  -97.972475    1547.42 1.72  6.4 0x00197
21600.040927 35.294477  -97.488491    8456.02 0.89 10.0 0x257f3
21600.041086 35.294573  -97.488288    8458.38 0.97 13.4 0x057f3
21600.041681 35.481050  -97.924415    4018.19 0.55  0.7 0x003b1
21600.041692 35.788576  -97.107710   46857.63 1.68  8.3 0x22560
21600.043079 35.301996  -97.491526    6479.14 0.50  3.2 0x005e1
21600.044096 35.301323  -97.493850    6326.40 1.31  6.2 0x041f3
21600.044965 35.300680  -97.492671    6420.69 0.37  9.0 0x257f4
21600.045691 35.479689  -97.978978    3934.94 0.04 -2.3 0x006e4
21600.045981 35.301374  -97.491414    6514.11 0.40  9.6 0x257f2
21600.046442 35.300537  -97.492355    6436.82 0.55  6.4 0x257f7
21600.046606 35.300685  -97.492022    6477.84 0.64  0.6 0x00765
21600.046711 35.301774  -97.491515    6540.18 0.13  1.7 0x04664
21600.046872 35.303653  -97.493738    6561.26 1.64  6.5 0x05156
21600.046976 35.296089  -97.494567    7316.62 0.24  8.6 0x00367
21600.047085 35.296236  -97.494353    7702.42 0.41  8.7 0x247f7
21600.047202 35.300313  -97.492231    6442.98 0.37  7.5 0x047e5
21600.047461 35.299952  -97.492802    6442.11 0.64 15.3 0x357f6
21600.047636 35.296640  -97.494063    7729.41 0.65  5.9 0x047f5
21600.047724 35.296553  -97.494320    7682.83 0.48  6.9 0x047f7
21600.047833 35.289832  -97.498979    8258.36 0.86 10.2 0x277f7
21600.048117 35.532483  -97.984337    4191.04 0.37  5.2 0x007f7
21600.049495 35.465704  -97.902851    3359.70 0.44  0.6 0x007f7
21600.050228 35.306185  -97.493196    8506.32 0.38  8.6 0x2d7f5
21600.051453 35.303800  -97.475394    7952.15 0.80  9.0 0x24561
21600.052105 35.303128  -97.476036    8750.27 0.54  7.4 0x047f1
21600.052211 35.303047  -97.476143    8769.09 0.34  9.9 0x277f5
21600.052306 35.303549  -97.474718    9029.55 0.91 12.9 0x37777
21600.052410 35.303657  -97.475323    8848.66 0.05  0.4 0x002e5
21600.052601 35.302165  -97.475516    8581.02 0.28  7.4 0x045f5
21600.052792 35.315630  -97.422512    9895.61 1.16 12.8 0x223a1
21600.052896 35.303485  -97.475524    8820.03 0.37 12.5 0x277f7
21600.053146 35.304259  -97.475507    8724.24 0.63 10.2 0x045f1
21600.053299 35.293970  -97.486068    8552.30 0.34  4.9 0x046f1
21600.053368 35.291726  -97.490407    8384.63 1.41  8.4 0x043b1
21600.053689 35.293670  -97.487212    8259.05 1.17  0.7 0x041e5
21600.053800 35.293541  -97.486860    8458.15 1.73  3.9 0x005e5
21600.053981 35.303706  -97.475594    8918.90 0.31  5.1 0x043f1
21600.054251 35.304489  -97.475459    8913.54 0.33 16.9 0x273f7
21600.054924 35.293092  -97.486082    8355.85 0.42  7.0 0x047f5
21600.055383 35.293218  -97.486143    8648.09 0.96  3.3 0x003f5
21600.055526 35.303806  -97.476110    9052.32 0.19 13.7 0x277f7
21600.055716 35.304275  -97.470797    9446.93 0.75 14.9 0x05693
21600.055761 35.303889  -97.475859    9075.64 0.49 19.4 0x3f7f3
21600.056068 35.300355  -97.489712    6554.98 0.13  7.7 0x047b7
21600.056628 35.292578  -97.486124    8211.96 0.90  3.0 0x047e5
21600.056716 35.292837  -97.485199    8390.30 0.18 14.6 0x377f7
21600.056811 35.292576  -97.485249    8419.19 0.32  8.7 0x247f7
21600.057165 35.302364  -97.475969    9249.12 0.43  0.9 0x001e5
21600.057298 35.302831  -97.475788    9155.36 0.64 12.0 0x27773
21600.058303 35.302309  -97.477341    9228.55 1.67  9.4 0x257f1
21600.058735 35.302736  -97.476753    8985.76 0.71 17.5 0x327f2
21600.058790 35.293260  -97.481056    8722.12 0.70 10.3 0x25481
21600.058907 35.427924  -97.030831   20875.31 0.76 18.0 0x27062
21600.058951 35.302818  -97.473369    9485.41 0.41  4.6 0x047e1
21600.059150 35.293076  -97.483762    8527.12 0.78 14.5 0x257f1
21600.059208 35.292565  -97.482071    8662.78 0.25  6.6 0x04691
21600.059330 35.299508  -97.488602    7056.46 1.16 12.0 0x27540
21600.059892 35.292066  -97.483326    8530.84 0.24  6.1 0x243f1
21600.059963 35.292020  -97.483611    8375.73 1.27 11.0 0x277f2
21600.060172 35.292842  -97.481717    8832.97 1.13 14.8 0x33462
21600.060208 35.293249  -97.482950    8754.78 0.78 20.1 0x263f1
21600.060264 35.292244  -97.482387    8554.11 0.90 11.4 0x045d1
21600.060402 35.482349  -97.973576    3881.63 0.96  7.4 0x00773
21600.060555 35.484549  -97.972888    4073.67 0.41  1.9 0x006a3
21600.060880 35.292050  -97.485384    8527.60 0.84 13.1 0x257f3
21600.061084 35.479295  -98.000594    4236.35 1.25  4.5 0x04233
21600.061167 35.292114  -97.484119    8450.28 1.32 10.9 0x254f1
21600.061253 35.291980  -97.484065    8590.47 1.08 20.6 0x375f3
21600.061360 35.477046  -98.001026    4070.81 0.64 10.0 0x003d7
21600.061586 35.303170  -97.473188    9583.04 1.15 11.1 0x277f1
21600.062687 35.301948  -97.491683    6402.35 0.03  4.5 0x007e0
21600.063102 35.302008  -97.473671    9690.47 0.62 17.7 0x3f7f1
21600.063361 35.302792  -97.475051    9739.62 0.57  5.6 0x045e1
21600.063431 35.303757  -97.472904    9761.50 0.51 10.7 0x377f2
21600.063812 35.303051  -97.475071    9623.61 0.44 12.9 0x041d3
21600.063855 35.303283  -97.473660    9653.11 0.34 18.8 0x3f733
21600.064218 35.303178  -97.475801    9654.49 0.32 10.2 0x04361
21600.064287 35.304841  -97.474505    9704.84 1.03 13.0 0x275f1
21600.064316 35.304244  -97.472451    9857.93 0.07  7.5 0x04691
21600.066904 35.304876  -97.474242    9917.21 0.56  5.9 0x241f1
21600.067038 35.305118  -97.474730    9863.34 1.25 12.4 0x377f3
21600.067961 35.305783  -97.473756    9983.09 0.37  8.7 0x257f1
21600.068216 35.299420  -97.493901    6869.89 0.40  8.3 0x057f3
21600.068802 35.304771  -97.474532   10014.18 0.27 16.6 0x377f7
21600.069133 35.305921  -97.472988    9949.50 1.20 15.4 0x367d2
21600.069187 35.304256  -97.478628    9606.54 1.23  5.8 0x27683
21600.069337 35.324609  -97.405398   17673.48 1.98 10.9 0x27540
21600.069533 35.364950  -97.170375   15906.61 0.69 14.1 0x16070
21600.069629 35.305382  -97.474102   10031.01 0.86 15.9 0x207c3
21600.070140 35.305545  -97.473207    9927.43 0.47 19.7 0x3fdf3
21600.070338 35.304937  -97.473586    9955.65 0.53 26.7 0x1fff3
21600.070689 35.489893  -97.965126    3721.37 0.02  4.4 0x006b6
21600.071631 35.486805  -97.964362    3759.31 0.67  3.6 0x00637
21600.071954 35.469490  -97.982771    3916.70 0.36  5.9 0x007f7
21600.072863 35.305457  -97.474619   10416.68 0.38 12.8 0x377f3
21600.073239 35.304144  -97.477324   10002.78 0.68 16.8 0x377f7
21600.073436 35.471519  -97.980263    4087.14 0.66  0.7 0x003a3
21600.073574 35.303092  -97.473337   10299.06 0.81 15.8 0x377f1
21600.073903 39.008563  -97.687784   70062.57 0.94 29.2 0x002d6
21600.074010 35.303236  -97.473282   10179.78 0.88 17.9 0x3f5c1
21600.074066 35.302486  -97.484734    9551.31 1.25  6.6 0x245a0
21600.075143 35.489049  -98.016332    4232.58 0.16 10.2 0x15744
21600.075514 35.492396  -97.983818    4033.14 0.01  6.2 0x04236
21600.075628 35.491057  -97.983872    3893.19 0.31  7.5 0x04736
21600.075815 35.494360  -97.984210    4233.00 0.84  7.6 0x04237
21600.075947 35.492311  -97.985712    3983.20 1.94 11.1 0x007a7
21600.076103 35.492826  -97.986944    4107.84 0.65  7.5 0x25727
21600.076345 35.493333  -97.987726    4131.44 0.54  6.8 0x007a5
21600.076484 35.493607  -97.988298    4193.88 0.26  7.2 0x047f7
21600.077096 35.504231  -97.959597    4028.35 0.19  0.9 0x00666
21600.077202 35.505567  -97.959924    4230.83 1.04  4.6 0x002b3
21600.077265 35.392719  -97.139298   18668.85 0.31 27.4 0x27142
21600.077372 35.303401  -97.468817   11353.26 0.57 26.3 0x08ed0
21600.078315 35.098217  -97.836948   23641.14 1.44  9.7 0x095a0
21600.078396 35.522758  -97.976634    4191.72 0.13  6.4 0x203f2
21600.078675 35.518196  -97.975672    4046.96 0.06 -0.3 0x00764
21600.079331 35.300885  -97.472041   10662.14 0.19 14.9 0x37ff3
21600.079589 35.300355  -97.490627    6653.77 0.66  5.3 0x046d5
21600.079788 35.299066  -97.471282   10360.60 0.43  6.9 0x047f5
21600.079848 35.300294  -97.474161   10725.58 0.69  7.7 0x256d1
21600.080021 35.299478  -97.471877   10399.22 1.17  6.9 0x317e5
21600.080100 35.293771  -97.482241    7411.88 0.56  2.2 0x04744
21600.080217 35.300727  -97.472170   10610.75 0.28  4.9 0x043f1
21600.080334 35.299083  -97.465577   10498.54 0.57 16.7 0x2d222
21600.080336 35.299975  -97.471946   10365.93 0.70 23.4 0x12dd5
21600.080376 35.299057  -97.464216   10914.08 0.64 10.9 0x334a0
21600.081253 35.298576  -97.472124   10390.17 1.32  6.3 0x045e1
21600.081302 35.341879  -97.269777   15111.63 0.59 24.1 0x16070
21600.081368 35.301063  -97.476310   10464.95 0.65 27.0 0x29fc7
21600.081484 35.298867  -97.468739   10601.82 0.21 16.5 0x05685
21600.081511 35.298543  -97.471506   10472.93 0.64 19.0 0x3f5f7
21600.081733 35.298745  -97.472896    9928.05 0.65 24.8 0x317e5
21600.081879 35.301135  -97.472409   10001.60 1.73 23.2 0x31df3
21600.082232 35.467305  -97.985754    4129.40 0.77  6.2 0x003e5
21600.082872 35.464889  -97.999757    4019.09 0.96  0.2 0x00726
21600.083109 35.486877  -98.002461    4286.19 0.22  4.0 0x007d2
21600.083279 35.490233  -97.992988    4397.67 0.90  7.0 0x005f1
21600.083769 35.493628  -97.989470    4230.90 0.91  0.7 0x006b3
21600.085293 35.302755  -97.484016    6581.82 0.40  4.4 0x007e1
21600.085478 35.297123  -97.469647   10779.68 0.13  7.6 0x051d1
21600.085545 35.298809  -97.467813   10777.78 0.45 17.7 0x377f2
21600.085684 35.518273  -97.977286    4131.02 0.91  4.5 0x001f7
21600.085883 35.519866  -97.978678    4345.23 0.84  5.6 0x005f1
21600.086163 35.293399  -97.482645    7199.65 0.14  3.6 0x043e5
21600.086248 35.297896  -97.470818   10829.58 0.72 24.8 0x005e5
21600.086295 35.256915  -97.614997    8596.78 0.19 17.0 0x27910
21600.086652 35.295071  -97.488925    7485.12 1.40  4.2 0x005e1
21600.086899 35.297104  -97.494005    7018.67 0.11  3.8 0x043d0
21600.087589 35.466829  -97.985020    4257.89 1.82  7.2 0x04277
21600.088093 35.484735  -97.970297    3716.95 0.56  6.3 0x007b7
21600.088435 35.468984  -97.980961    4027.07 1.30  1.3 0x003e3
21600.090091 35.299920  -97.494464    6849.57 0.81  8.8 0x047f1
21600.090722 35.466673  -97.987649    4255.33 0.21 -0.2 0x003a5
21600.091179 35.467135  -97.982733    4058.73 0.36  6.7 0x006b7
21600.091843 35.463586  -97.993453    4043.51 0.54 -3.6 0x006a5
21600.091917 35.293352  -97.483007    7264.15 0.64  4.3 0x047e1
21600.092490 35.302722  -97.484991    6656.71 0.71  3.2 0x007e1
21600.093106 35.298729  -97.459511   10852.84 1.90 17.2 0x3ff33
21600.093214 35.298623  -97.466549   10548.28 0.92 19.9 0x3b7f6
21600.094069 35.302188  -97.486417    6595.34 0.24  4.6 0x041e1
21600.094335 35.298424  -97.466224   10764.71 0.22  7.9 0x04762
21600.094663 35.297987  -97.464911   10914.88 1.20 16.0 0x357f3
21600.095004 35.212426  -98.462970  225906.12 1.42 17.8 0x25064
21600.095141 35.298272  -97.466028   10803.89 0.57 20.2 0x16773
